residual sugar,density,alcohol,free sulfur dioxide,total sulfur dioxide,fixed acidity,pH
0.0490797546012269,0.0588008482745324,0.6451612903225807,0.1916376306620209,0.2923433874709977,0.201923076923077,0.3363636363636361
0.0184049079754601,0.0788509735878143,0.6129032258064518,0.073170731707317,0.2529002320185615,0.2500000000000001,0.5454545454545453
0.0598159509202453,0.098129940235202,0.5161290322580645,0.0592334494773519,0.2389791183294663,0.173076923076923,0.7636363636363638
0.0122699386503067,0.098129940235202,0.4032258064516129,0.0313588850174216,0.1276102088167053,0.1923076923076923,0.5181818181818182
0.0122699386503067,0.0559090032774224,0.5483870967741936,0.0627177700348432,0.1577726218097447,0.1346153846153846,0.5454545454545453
0.1395705521472392,0.1657991131675331,0.1774193548387096,0.3449477351916376,0.4593967517401392,0.2115384615384616,0.2999999999999997
0.0184049079754601,0.0942741469057249,0.5,0.2020905923344947,0.3410672853828306,0.3365384615384615,0.3545454545454544
0.1441717791411043,0.1983805668016178,0.3548387096774192,0.1149825783972125,0.3921113689095127,0.3750000000000001,0.4909090909090907
0.0214723926380368,0.0788509735878143,0.5,0.073170731707317,0.3410672853828306,0.326923076923077,0.3727272727272726
0.0061349693251533,0.0624638519375344,0.5322580645161292,0.0696864111498257,0.148491879350348,0.2307692307692308,0.4727272727272729
0.004601226993865,0.060728744939271,0.6451612903225807,0.1184668989547038,0.1786542923433874,0.4134615384615385,0.0727272727272724
0.0153374233128834,0.0942741469057249,0.5322580645161292,0.1045296167247386,0.3642691415313225,0.4038461538461539,0.2545454545454544
0.2668711656441717,0.255831887410835,0.0806451612903225,0.1881533101045296,0.4037122969837587,0.2500000000000001,0.2363636363636362
0.0368098159509202,0.0686331212647003,0.5161290322580645,0.048780487804878,0.2157772621809744,0.1634615384615385,0.4636363636363635
0.2131901840490797,0.1351455561981871,0.7258064516129034,0.0139372822299651,0.1624129930394431,0.2788461538461539,0.3818181818181819
0.0107361963190184,0.0591864276074784,0.6048387096774194,0.1393728222996515,0.2529002320185615,0.2115384615384616,0.2909090909090908
0.2269938650306748,0.215731636784267,0.1612903225806451,0.1254355400696864,0.382830626450116,0.3365384615384615,0.2818181818181816
0.0751533742331288,0.1143242722190089,0.370967741935484,0.1463414634146341,0.4176334106728538,0.2403846153846154,0.4272727272727272
0.2407975460122699,0.2338538654328124,0.1290322580645162,0.1428571428571428,0.2877030162412993,0.2596153846153847,0.4909090909090907
0.0184049079754601,0.0464623096202026,0.6451612903225807,0.1184668989547038,0.1995359628770301,0.2980769230769232,0.1909090909090909
0.0153374233128834,0.0884904569115092,0.4838709677419355,0.0940766550522648,0.2529002320185615,0.3365384615384615,0.5272727272727271
0.0935582822085889,0.1397725081935605,0.3064516129032259,0.1219512195121951,0.2691415313225058,0.3076923076923077,0.4363636363636365
0.0858895705521472,0.148255253518411,0.3387096774193548,0.0452961672473867,0.1948955916473317,0.5192307692307693,0.1545454545454545
0.2162576687116564,0.2169847696163468,0.2258064516129033,0.1777003484320557,0.2691415313225058,0.2115384615384616,0.2454545454545455
0.0674846625766871,0.1019857335646791,0.5161290322580645,0.1533101045296167,0.3109048723897912,0.2980769230769232,0.4818181818181818
0.0122699386503067,0.0318102949681883,0.870967741935484,0.0139372822299651,0.1067285382830626,0.2980769230769232,0.4000000000000001
0.0674846625766871,0.1270483902062847,0.370967741935484,0.1602787456445993,0.4385150812064965,0.173076923076923,0.5272727272727271
0.102760736196319,0.1629072681704253,0.2258064516129033,0.1951219512195122,0.4431554524361949,0.2884615384615385,0.3636363636363636
0.0598159509202453,0.0375939849624061,0.9193548387096774,0.0905923344947735,0.1972157772621809,0.1923076923076923,0.4818181818181818
0.2453987730061349,0.2812801233853865,0.1129032258064515,0.1777003484320557,0.531322505800464,0.3461538461538462,0.218181818181818
0.1656441717791411,0.1968382494698274,0.1451612903225807,0.1916376306620209,0.296983758700696,0.2692307692307693,0.3272727272727272
0.0720858895705521,0.1347599768652389,0.370967741935484,0.1463414634146341,0.3526682134570765,0.3461538461538462,0.3636363636363636
0.1180981595092024,0.0904183535762478,0.7258064516129034,0.1149825783972125,0.3596287703016241,0.1153846153846154,0.7363636363636362
0.0184049079754601,0.1203007518796976,0.5,0.1393728222996515,0.3225058004640371,0.3653846153846154,0.5727272727272729
0.0076687116564417,0.0684403315982252,0.5161290322580645,0.2125435540069686,0.3178654292343387,0.2403846153846154,0.3727272727272726
0.0214723926380368,0.1019857335646791,0.4838709677419355,0.5034843205574913,0.6925754060324826,0.3173076923076923,0.4727272727272729
0.00920245398773,0.0719105455947563,0.6612903225806451,0.0069686411149825,0.2552204176334107,0.3750000000000001,0.4181818181818182
0.1825153374233128,0.1877771351455557,0.3225806451612903,0.2717770034843205,0.5011600928074246,0.2596153846153847,0.4181818181818182
0.1457055214723926,0.1494119915172533,0.4193548387096774,0.1254355400696864,0.4129930394431554,0.2307692307692308,0.5363636363636364
0.0950920245398772,0.1744746481588588,0.3225806451612903,0.0383275261324041,0.2900232018561485,0.4038461538461539,0.4636363636363635
0.0107361963190184,0.1174089068825897,0.3387096774193548,0.0278745644599303,0.1276102088167053,0.3750000000000001,0.5727272727272729
0.0107361963190184,0.0237131289762859,0.7903225806451615,0.0975609756097561,0.1786542923433874,0.2307692307692308,0.2999999999999997
0.0659509202453987,0.0485829959514163,0.8225806451612904,0.0696864111498257,0.1786542923433874,0.1923076923076923,0.4636363636363635
0.013803680981595,0.0869481395797167,0.5322580645161292,0.1149825783972125,0.3619489559164733,0.2884615384615385,0.4181818181818182
0.0245398773006134,0.0454019664545979,0.6693548387096776,0.0278745644599303,0.1461716937354988,0.2115384615384616,0.3545454545454544
0.0552147239263803,0.1077694235588969,0.6129032258064518,0.1358885017421602,0.4733178654292343,0.3076923076923077,0.5090909090909089
0.0122699386503067,0.0345093502988231,0.7580645161290323,0.0696864111498257,0.259860788863109,0.2788461538461539,0.3909090909090907
0.0184049079754601,0.1251204935415461,0.2903225806451614,0.048780487804878,0.1740139211136891,0.4038461538461539,0.3909090909090907
0.0613496932515337,0.0938885675727768,0.7258064516129034,0.0836236933797909,0.2575406032482598,0.2692307692307693,0.6181818181818182
0.0168711656441717,0.1096973202236355,0.3870967741935485,0.2264808362369338,0.3596287703016241,0.2403846153846154,0.5454545454545453
0.0352760736196319,0.0728744939271256,0.5322580645161292,0.1602787456445993,0.271461716937355,0.2692307692307693,0.4545454545454547
0.013803680981595,0.1096973202236355,0.2580645161290322,0.0557491289198606,0.1809744779582366,0.2211538461538461,0.5272727272727271
0.2269938650306748,0.256217466743781,0.1612903225806451,0.1045296167247386,0.3897911832946635,0.4134615384615385,0.5
0.2285276073619631,0.1978021978021966,0.2741935483870967,0.1881533101045296,0.2470997679814385,0.3173076923076923,0.4000000000000001
0.0122699386503067,0.1293618662039714,0.4032258064516129,0.1358885017421602,0.2273781902552204,0.3365384615384615,0.7363636363636362
0.0122699386503067,0.1347599768652389,0.2419354838709677,0.1324041811846689,0.3062645011600928,0.2596153846153847,0.5636363636363635
0.246165644171779,0.2600732600732581,0.1774193548387096,0.1602787456445993,0.3990719257540603,0.4134615384615385,0.4363636363636365
0.2177914110429448,0.1555812608444171,0.6451612903225807,0.0696864111498257,0.308584686774942,0.3173076923076923,0.3636363636363636
0.0920245398773006,0.1530749951802574,0.2903225806451614,0.0766550522648083,0.2389791183294663,0.3365384615384615,0.4545454545454547
0.0107361963190184,0.1058415268941584,0.4032258064516129,0.1114982578397212,0.2946635730858468,0.3365384615384615,0.3818181818181819
0.0168711656441717,0.0989010989010983,0.3225806451612903,0.0696864111498257,0.2412993039443155,0.1634615384615385,0.4545454545454547
0.2607361963190184,0.2419510314247148,0.1290322580645162,0.1114982578397212,0.2691415313225058,0.2596153846153847,0.4363636363636365
0.0107361963190184,0.0788509735878143,0.6612903225806451,0.0452961672473867,0.2018561484918793,0.4038461538461539,0.3090909090909091
0.0552147239263803,0.0763447079236546,0.5322580645161292,0.1637630662020905,0.2877030162412993,0.1923076923076923,0.4000000000000001
0.0153374233128834,0.1143242722190089,0.3870967741935485,0.0940766550522648,0.3039443155452436,0.2692307692307693,0.5727272727272729
0.1641104294478527,0.2176595334490055,0.1935483870967741,0.2961672473867596,0.4918793503480278,0.3653846153846154,0.2636363636363633
0.0061349693251533,0.0640061692693269,0.5483870967741936,0.0696864111498257,0.1670533642691415,0.2980769230769232,0.2818181818181816
0.1917177914110429,0.2099479467900513,0.2741935483870967,0.0940766550522648,0.4361948955916473,0.4423076923076924,0.3090909090909091
0.0153374233128834,0.0827067669172914,0.4516129032258066,0.1184668989547038,0.1809744779582366,0.2211538461538461,0.5
0.1134969325153374,0.1266628108733365,0.4838709677419355,0.0975609756097561,0.2436194895591647,0.2980769230769232,0.4545454545454547
0.1334355828220859,0.1559668401773652,0.4193548387096774,0.1742160278745644,0.3573085846867749,0.4230769230769231,0.2727272727272726
0.0368098159509202,0.1521110468478881,0.3225806451612903,0.0801393728222996,0.3921113689095127,0.3942307692307693,0.4545454545454547
0.0122699386503067,0.1058415268941584,0.3387096774193548,0.0104529616724738,0.1392111368909512,0.2596153846153847,0.3818181818181819
0.0260736196319018,0.0956236745710423,0.370967741935484,0.0696864111498257,0.3155452436194895,0.1538461538461539,0.4727272727272729
0.1441717791411043,0.2041642567958356,0.3225806451612903,0.1184668989547038,0.5011600928074246,0.5769230769230771,0.3090909090909091
0.0015337423312883,0.0904183535762478,0.4032258064516129,0.0104529616724738,0.037122969837587,0.451923076923077,0.2909090909090908
0.0061349693251533,0.0337381916329269,0.8225806451612904,0.1289198606271777,0.2529002320185615,0.2403846153846154,0.5363636363636364
0.1273006134969325,0.1713900134952758,0.2096774193548388,0.1184668989547038,0.3225058004640371,0.2980769230769232,0.4000000000000001
0.1411042944785276,0.1925968768074021,0.1935483870967741,0.0905923344947735,0.4222737819025522,0.2980769230769232,0.5090909090909089
0.0107361963190184,0.0965876229034116,0.3978494623655969,0.2334494773519163,0.3689095127610209,0.1057692307692308,0.681818181818182
0.0153374233128834,0.1328320802005003,0.5,0.024390243902439,0.2134570765661252,0.4423076923076924,0.3090909090909091
0.0613496932515337,0.0884904569115092,0.6451612903225807,0.0592334494773519,0.1647331786542923,0.2403846153846154,0.5999999999999999
0.013803680981595,0.1328320802005003,0.2741935483870967,0.048780487804878,0.2064965197215777,0.4423076923076924,0.3818181818181819
0.1886503067484662,0.2084056294582608,0.1774193548387096,0.2125435540069686,0.3016241299303944,0.3942307692307693,0.1999999999999998
0.0214723926380368,0.0458839406207815,0.870967741935484,0.073170731707317,0.2784222737819025,0.1346153846153846,0.5818181818181817
0.0076687116564417,0.0595720069404266,0.596774193548387,0.0627177700348432,0.1438515081206496,0.3076923076923077,0.3454545454545454
0.013803680981595,0.1212647002120669,0.3064516129032259,0.1254355400696864,0.3433874709976798,0.2500000000000001,0.6272727272727274
0.2269938650306748,0.2176595334490055,0.1129032258064515,0.1881533101045296,0.3805104408352668,0.2884615384615385,0.3090909090909091
0.0276073619631901,0.1578947368421038,0.4032258064516129,0.205574912891986,0.4013921113689095,0.2884615384615385,0.8272727272727273
0.1288343558282208,0.1251204935415461,0.6935483870967744,0.1289198606271777,0.3967517401392111,0.4038461538461539,0.3727272727272726
0.0874233128834355,0.17910160015423,0.3225806451612903,0.1114982578397212,0.5150812064965197,0.3365384615384615,0.5818181818181817
0.0260736196319018,0.0827067669172914,0.5483870967741936,0.1045296167247386,0.3410672853828306,0.3173076923076923,0.3818181818181819
0.2668711656441717,0.255831887410835,0.0806451612903225,0.1881533101045296,0.4037122969837587,0.2596153846153847,0.2363636363636362
0.0398773006134969,0.0933101985733556,0.5,0.0662020905923344,0.2273781902552204,0.3173076923076923,0.3545454545454544
0.1134969325153374,0.1636784268363216,0.2419354838709677,0.181184668989547,0.4431554524361949,0.2692307692307693,0.4181818181818182
0.1932515337423312,0.202236360131097,0.1612903225806451,0.1777003484320557,0.3921113689095127,0.3461538461538462,0.2636363636363633
0.0230061349693251,0.0460767302872566,0.7580645161290323,0.1672473867595819,0.3573085846867749,0.2211538461538461,0.6090909090909092
0.0874233128834355,0.0904183535762478,0.7419354838709677,0.1080139372822299,0.3735498839907192,0.2884615384615385,0.4727272727272729
0.00920245398773,0.074609600925389,0.5161290322580645,0.0104529616724738,0.2668213457076566,0.2788461538461539,0.3454545454545454
0.107361963190184,0.0873337189126648,0.7258064516129034,0.0975609756097561,0.2343387470997679,0.2884615384615385,0.3272727272727272
0.1395705521472392,0.1636784268363216,0.2258064516129033,0.0313588850174216,0.3480278422273782,0.2115384615384616,0.2909090909090908
0.013803680981595,0.1019857335646791,0.3387096774193548,0.048780487804878,0.1740139211136891,0.173076923076923,0.5636363636363635
0.1395705521472392,0.2192018507807981,0.1612903225806451,0.2264808362369338,0.5220417633410673,0.2788461538461539,0.4636363636363635
0.1625766871165644,0.1480624638519358,0.4516129032258066,0.1777003484320557,0.3248259860788863,0.2500000000000001,0.4454545454545454
0.0122699386503067,0.098129940235202,0.4516129032258066,0.1010452961672473,0.2853828306264501,0.2596153846153847,0.5818181818181817
0.0061349693251533,0.1251204935415461,0.3225806451612903,0.1045296167247386,0.3225058004640371,0.4134615384615385,0.3727272727272726
0.1932515337423312,0.215731636784267,0.2741935483870967,0.0836236933797909,0.2412993039443155,0.4038461538461539,0.4818181818181818
0.0598159509202453,0.0692114902641215,0.9193548387096774,0.0522648083623693,0.2482598607888631,0.173076923076923,0.6363636363636364
0.107361963190184,0.161750530171583,0.3225806451612903,0.1498257839721254,0.5174013921113689,0.2307692307692308,0.5727272727272729
0.0107361963190184,0.0942741469057249,0.3225806451612903,0.2961672473867596,0.3689095127610209,0.2884615384615385,0.4181818181818182
0.0981595092024539,0.0896471949103515,0.774193548387097,0.0592334494773519,0.2807424593967517,0.326923076923077,0.3818181818181819
0.0214723926380368,0.098129940235202,0.4516129032258066,0.1114982578397212,0.2691415313225058,0.2788461538461539,0.4909090909090907
0.0053680981595092,0.0620782726045884,0.6129032258064518,0.073170731707317,0.2830626450116009,0.2500000000000001,0.4818181818181818
0.0398773006134969,0.0445344129554641,0.7419354838709677,0.0383275261324041,0.148491879350348,0.2307692307692308,0.1636363636363634
0.0674846625766871,0.1559668401773652,0.1774193548387096,0.0418118466898954,0.3178654292343387,0.2980769230769232,0.5181818181818182
0.1012269938650306,0.1443994601889338,0.4193548387096774,0.156794425087108,0.3689095127610209,0.2980769230769232,0.5181818181818182
0.1273006134969325,0.1629072681704253,0.2903225806451614,0.0766550522648083,0.1879350348027842,0.3076923076923077,0.5181818181818182
0.1794478527607362,0.1860420281472901,0.2258064516129033,0.1149825783972125,0.3178654292343387,0.2692307692307693,0.3454545454545454
0.0659509202453987,0.1443994601889338,0.2741935483870967,0.1010452961672473,0.408352668213457,0.2403846153846154,0.3909090909090907
0.1012269938650306,0.1559668401773652,0.3870967741935485,0.0905923344947735,0.296983758700696,0.2692307692307693,0.5727272727272729
0.0322085889570552,0.1559668401773652,0.2419354838709677,0.1637630662020905,0.3619489559164733,0.4038461538461539,0.4909090909090907
0.0628834355828221,0.1629072681704253,0.1451612903225807,0.1080139372822299,0.4338747099767981,0.2500000000000001,0.4545454545454547
0.0076687116564417,0.1129747445536915,0.2419354838709677,0.1184668989547038,0.4222737819025522,0.2596153846153847,0.2999999999999997
0.0260736196319018,0.0761519182571816,0.5,0.0313588850174216,0.2180974477958236,0.2980769230769232,0.3090909090909091
0.1395705521472392,0.1752458068247529,0.1774193548387096,0.0975609756097561,0.3039443155452436,0.2500000000000001,0.4181818181818182
0.1472392638036809,0.2041642567958356,0.096774193548387,0.1951219512195122,0.3503480278422274,0.3365384615384615,0.3090909090909091
0.1226993865030674,0.1428571428571413,0.4032258064516129,0.156794425087108,0.3480278422273782,0.2884615384615385,0.3272727272727272
0.00920245398773,0.0900327742432996,0.4838709677419355,0.2334494773519163,0.3317865429234338,0.1538461538461539,0.9454545454545454
0.107361963190184,0.1675342201657987,0.2741935483870967,0.1602787456445993,0.4501160092807424,0.2596153846153847,0.6636363636363638
0.1150306748466257,0.1509543088490458,0.2500000000000001,0.229965156794425,0.3735498839907192,0.2692307692307693,0.3909090909090907
0.0245398773006134,0.1270483902062847,0.467741935483871,0.0940766550522648,0.2761020881670533,0.3173076923076923,0.5636363636363635
0.1042944785276073,0.1737034894929625,0.2419354838709677,0.1951219512195122,0.3317865429234338,0.3942307692307693,0.3636363636363636
0.0168711656441717,0.1116252168883741,0.5483870967741936,0.0139372822299651,0.2900232018561485,0.2980769230769232,0.3909090909090907
0.1840490797546012,0.1629072681704253,0.4354838709677419,0.181184668989547,0.2946635730858468,0.2884615384615385,0.4272727272727272
0.0429447852760736,0.0603431656063228,0.6935483870967744,0.1324041811846689,0.2621809744779582,0.2884615384615385,0.3363636363636361
0.0306748466257668,0.0852130325814532,0.467741935483871,0.0766550522648083,0.2088167053364269,0.2211538461538461,0.4181818181818182
0.00920245398773,0.101214574898785,0.4032258064516129,0.073170731707317,0.1461716937354988,0.3653846153846154,0.3090909090909091
0.013803680981595,0.1405436668594546,0.3870967741935485,0.0383275261324041,0.1740139211136891,0.3173076923076923,0.6363636363636364
0.0245398773006134,0.0437632542895699,0.6129032258064518,0.0801393728222996,0.2111368909512761,0.2211538461538461,0.3090909090909091
0.2645705521472392,0.2485058800848267,0.1774193548387096,0.1376306620209059,0.4315545243619489,0.3365384615384615,0.3090909090909091
0.1472392638036809,0.1164449585502205,0.7096774193548389,0.0383275261324041,0.2366589327146171,0.173076923076923,0.6545454545454545
0.0122699386503067,0.0476190476190471,0.596774193548387,0.1881533101045296,0.2459396751740139,0.2500000000000001,0.4181818181818182
0.0383435582822085,0.1154810102178512,0.370967741935484,0.0662020905923344,0.2482598607888631,0.3846153846153847,0.4000000000000001
0.0414110429447852,0.0788509735878143,0.6935483870967744,0.0975609756097561,0.2157772621809744,0.3173076923076923,0.3272727272727272
0.00920245398773,0.0913823019086171,0.370967741935484,0.156794425087108,0.2807424593967517,0.1923076923076923,0.3727272727272726
0.111963190184049,0.148255253518411,0.3548387096774192,0.1114982578397212,0.2668213457076566,0.2500000000000001,0.6181818181818182
0.1503067484662576,0.1203007518796976,0.5645161290322581,0.0836236933797909,0.2436194895591647,0.3173076923076923,0.2909090909090908
0.286042944785276,0.2396375554270281,0.1774193548387096,0.1254355400696864,0.3665893271461717,0.2980769230769232,0.1909090909090909
0.0812883435582822,0.13823019086177,0.2903225806451614,0.0418118466898954,0.2691415313225058,0.326923076923077,0.3363636363636361
0.1273006134969325,0.1891266628108731,0.2419354838709677,0.0696864111498257,0.3387470997679814,0.326923076923077,0.2636363636363633
0.0076687116564417,0.0634278002699037,0.5161290322580645,0.1254355400696864,0.2111368909512761,0.2692307692307693,0.4545454545454547
0.1395705521472392,0.1810294968189708,0.2903225806451614,0.0836236933797909,0.3109048723897912,0.3653846153846154,0.3272727272727272
0.1411042944785276,0.1339888181993448,0.467741935483871,0.0940766550522648,0.2412993039443155,0.2884615384615385,0.3545454545454544
0.0061349693251533,0.0769230769230757,0.467741935483871,0.1289198606271777,0.2296983758700696,0.2500000000000001,0.5363636363636364
0.1150306748466257,0.1509543088490458,0.2473118279569887,0.229965156794425,0.3735498839907192,0.2692307692307693,0.3909090909090907
0.1779141104294478,0.202236360131097,0.2903225806451614,0.1254355400696864,0.5266821345707656,0.2884615384615385,0.5727272727272729
0.0061349693251533,0.1019857335646791,0.2903225806451614,0.1010452961672473,0.4860788863109048,0.2115384615384616,0.5181818181818182
0.013803680981595,0.0904183535762478,0.6774193548387096,0.0766550522648083,0.2691415313225058,0.3076923076923077,0.409090909090909
0.1319018404907975,0.188741083477925,0.1935483870967741,0.0696864111498257,0.4918793503480278,0.3750000000000001,0.3090909090909091
0.013803680981595,0.0958164642375153,0.3225806451612903,0.1846689895470383,0.3132250580046403,0.2692307692307693,0.4000000000000001
0.0736196319018405,0.1212647002120669,0.3225806451612903,0.0801393728222996,0.3248259860788863,0.2596153846153847,0.4727272727272729
0.1012269938650306,0.1289762868710232,0.5645161290322581,0.1045296167247386,0.1740139211136891,0.5000000000000001,0.1999999999999998
0.1579754601226994,0.1390013495276642,0.467741935483871,0.0801393728222996,0.1740139211136891,0.3076923076923077,0.3545454545454544
0.0214723926380368,0.1293618662039714,0.2903225806451614,0.0905923344947735,0.2993039443155452,0.3750000000000001,0.3545454545454544
0.00920245398773,0.0827067669172914,0.4838709677419355,0.2404181184668989,0.3549883990719257,0.4038461538461539,0.3181818181818179
0.0122699386503067,0.0584152689415843,0.596774193548387,0.0696864111498257,0.1368909512761021,0.2500000000000001,0.3909090909090907
0.0230061349693251,0.0877192982456129,0.7580645161290323,0.0592334494773519,0.2691415313225058,0.4807692307692309,0.218181818181818
0.2285276073619631,0.1343743975322908,0.8064516129032259,0.1010452961672473,0.2900232018561485,0.2115384615384616,0.4272727272727272
0.0306748466257668,0.1162521688837475,0.3225806451612903,0.1341463414634146,0.4663573085846867,0.2692307692307693,0.3909090909090907
0.013803680981595,0.1270483902062847,0.467741935483871,0.0592334494773519,0.2923433874709977,0.5576923076923077,0.218181818181818
0.2009202453987729,0.2438789280894533,0.1451612903225807,0.2229965156794425,0.4060324825986079,0.3846153846153847,0.4545454545454547
0.0904907975460122,0.1480624638519358,0.4193548387096774,0.0627177700348432,0.3665893271461717,0.5384615384615385,0.3272727272727272
0.0904907975460122,0.1089261615577392,0.467741935483871,0.1777003484320557,0.3503480278422274,0.3557692307692308,0.2818181818181816
0.0061349693251533,0.1000578368999406,0.3548387096774192,0.2229965156794425,0.3132250580046403,0.3365384615384615,0.3545454545454544
0.2369631901840491,0.242722190090611,0.1935483870967741,0.048780487804878,0.3619489559164733,0.2692307692307693,0.5999999999999999
0.210122699386503,0.2311548101021776,0.1935483870967741,0.1498257839721254,0.4733178654292343,0.3750000000000001,0.4181818181818182
0.161042944785276,0.188741083477925,0.370967741935484,0.1428571428571428,0.4617169373549884,0.3942307692307693,0.3818181818181819
